"종목","기호","거래소","부문","산업"
"Woodward","WWD","나스닥","자본재","다종 자본재"
"ITT Corp","ITT","뉴욕","자본재","다종 자본재"
"Louisiana-Pacific","LPX","뉴욕","자본재","건설 – 용품과 비품"
"Visteon","VC","나스닥","자본재","다종 자본재"
"Colfax","CFX","뉴욕","자본재","다종 자본재"
"MasTec Inc","MTZ","뉴욕","자본재","건설 서비스"
"Beacon Roofing","BECN","나스닥","자본재","건설 – 용품과 비품"
"Timken Co","TKR","뉴욕","자본재","다종 자본재"
"John Bean Tech","JBT","뉴욕","자본재","다종 자본재"
"Summit Materials Inc","SUM","뉴욕","자본재","건설 – 원자재"
"Ritchie Bros. Auctioneers","RBA","뉴욕","자본재","다종 자본재"
"Valmont Industries Inc","VMI","뉴욕","자본재","건설 – 용품과 비품"
"Kennametal","KMT","뉴욕","자본재","다종 자본재"
"Dycom Ind.","DY","뉴욕","자본재","건설 서비스"
"Jeld-Wen Holding","JELD","뉴욕","자본재","건설 – 용품과 비품"
"Terex Corp","TEX","뉴욕","자본재","다종 자본재"
"Armstrong World Industries Inc","AWI","뉴욕","자본재","건설 – 용품과 비품"
"Moog Inc","MOGa","뉴욕","자본재","항공 우주와 방위"
"Moog Inc B","MOGb","뉴욕","자본재","항공 우주와 방위"
"Applied","AIT","뉴욕","자본재","다종 자본재"
"Stantec","STN","뉴욕","자본재","건설 서비스"
"Topbuild Corp","BLD","뉴욕","자본재","건설 서비스"
"Manitowoc Foodservice","WBT","뉴욕","자본재","다종 자본재"
"Taylor Morn Home","TMHC","뉴욕","자본재","건설 서비스"
"LCI Industries","LCII","뉴욕","자본재","이동 주택과 여가용 차량"
"TRI Pointe Homes","TPH","뉴욕","자본재","건설 서비스"
"Kb Home","KBH","뉴욕","자본재","건설 서비스"
"Evoqua Water","AQUA","뉴욕","자본재","다종 자본재"
"Esterline Tech","ESL","뉴욕","자본재","항공 우주와 방위"
"KBR Inc","KBR","뉴욕","자본재","건설 서비스"
"Granite Const","GVA","뉴욕","자본재","건설 서비스"
"GCP Applied Tech","GCP","뉴욕","자본재","건설 – 원자재"
"SPX FLOW Inc","FLOW","뉴욕","자본재","다종 자본재"
"US Silica Hldg","SLCA","뉴욕","자본재","건설 – 원자재"
"Aerojet Rocketdyne","AJRD","뉴욕","자본재","항공 우주와 방위"
"AAON","AAON","나스닥","자본재","다종 자본재"
"Installed Building","IBP","뉴욕","자본재","건설 서비스"
"Herman Miller","MLHR","나스닥","자본재","건설 – 용품과 비품"
