Name,Symbol,Exchange,Sector,Industry,Listing_status,Delisting_date,New_listing_date
Sun Communities,SUI,뉴욕,서비스,부동산 운용,O,null,null
KAR Auction Services Inc,KAR,뉴욕,서비스,소매(전문),O,null,null
GCI Liberty A,GLIBA,나스닥,서비스,소매(카탈로그와 메일 주문),O,null,null
Gaming & Leisure Properties,GLPI,나스닥,서비스,부동산 운용,O,null,null
로버트 하프,RHI,뉴욕,서비스,사업 서비스,O,null,null
에이디티시큐리티,ADT,뉴욕,서비스,보안 시스템과 서비스,O,null,null
Service Corporation International,SCI,뉴욕,서비스,개인 서비스,O,null,null
MGM Growth Properties,MGP,뉴욕,서비스,부동산 운용,O,null,null
Sermaster G,SERV,뉴욕,서비스,사업 서비스,O,null,null
Vereit,VER,뉴욕,서비스,부동산 운용,O,null,null
W P Carey Inc,WPC,뉴욕,서비스,부동산 운용,O,null,null
Millicom Int Cellular,MIICF,OTC Markets,서비스,통신 서비스,O,null,null
Wex,WEX,뉴욕,서비스,사업 서비스,O,null,null
Dolby Laboratories,DLB,뉴욕,서비스,영화,O,null,null
Apartment Invest,AIV,뉴욕,서비스,부동산 운용,O,null,null
Lamar Advertising Co,LAMR,나스닥,서비스,부동산 운용,O,null,null
Douglas Emmett,DEI,뉴욕,서비스,부동산 운용,O,null,null
킴코 리얼티,KIM,뉴욕,서비스,부동산 운용,O,null,null
Genpact Ltd,G,뉴욕,서비스,사업 서비스,O,null,null
National Retail,NNN,뉴욕,서비스,부동산 운용,O,null,null
Howard Hughes Corp,HHC,뉴욕,서비스,부동산 운용,O,null,null
Liberty Property Trust,LPT,뉴욕,서비스,부동산 운용,O,null,null
Wayfair Inc,W,뉴욕,서비스,소매(카탈로그와 메일 주문),O,null,null
Park Hotels & Resorts,PK,뉴욕,서비스,부동산 운용,O,null,null
Bright Horizons Family Solutions Inc,BFAM,뉴욕,서비스,개인 서비스,O,null,null
Madison Square Garden,MSG,뉴욕,서비스,여가 활동,O,null,null
트립어드바이저,TRIP,나스닥,서비스,여가 활동,O,null,null
Booz Allen Hamilton Holding Corp,BAH,뉴욕,서비스,사업 서비스,O,null,null
VICI Properties,VICI,뉴욕,서비스,부동산 운용,O,null,null
Foot Locker,FL,뉴욕,서비스,소매(의복),O,null,null
Omega Healthcare,OHI,뉴욕,서비스,부동산 운용,O,null,null
Forest City Realty REIT A,FCEa,뉴욕,서비스,부동산 운용,O,null,null
IGT,IGT,뉴욕,서비스,카지노와 게임,O,null,null
DCT Ind Trust,DCT,뉴욕,서비스,부동산 운용,O,null,null
McKesson Europe,CAKFF,OTC Markets,서비스,소매(약품),O,null,null
American Campus,ACC,뉴욕,서비스,부동산 운용,O,null,null
H&R 블록,HRB,뉴욕,서비스,개인 서비스,O,null,null
LionsGate,LGFa,뉴욕,서비스,영화,O,null,null
Lions Gate,LGFb,뉴욕,서비스,영화,O,null,null
Six Flags Entert,SIX,뉴욕,서비스,여가 활동,O,null,null
Hudson Pacific,HPP,뉴욕,서비스,부동산 운용,O,null,null
Grand Canyon,LOPE,나스닥,서비스,학교,O,null,null
스테리사이클,SRCL,나스닥,서비스,폐기물 관리 서비스,O,null,null
Carters Inc,CRI,뉴욕,서비스,소매(의복),O,null,null
Dunkin Brands Group,DNKN,나스닥,서비스,레스토랑,O,null,null
Store Capital Corp,STOR,뉴욕,서비스,부동산 운용,O,null,null
Medical Prop Tr,MPW,뉴욕,서비스,부동산 운용,O,null,null
Brixmor Property,BRX,뉴욕,서비스,부동산 운용,O,null,null
Cimpress NV,CMPR,나스닥,서비스,인쇄 서비스,O,null,null
Choice Hotels International Inc,CHH,뉴욕,서비스,호텔과 모텔,O,null,null
Rayonier Inc,RYN,뉴욕,서비스,부동산 운용,O,null,null
Highwoods Properties,HIW,뉴욕,서비스,부동산 운용,O,null,null
Cinemark Hldg,CNK,뉴욕,서비스,영화,O,null,null
Air Lease Corp,AL,뉴욕,서비스,렌탈과 리스,O,null,null
Hilton Grand Vacations,HGV,뉴욕,서비스,호텔과 모텔,O,null,null
On Assignment,ASGN,뉴욕,서비스,사업 서비스,O,null,null
Maximus Inc,MMS,뉴욕,서비스,사업 서비스,O,null,null
오토네이션,AN,뉴욕,서비스,소매(전문),O,null,null
The Wendys Co,WEN,나스닥,서비스,레스토랑,O,null,null
Hospitality Properites Trust,HPT,나스닥,서비스,부동산 운용,O,null,null
EPR Properties,EPR,뉴욕,서비스,부동산 운용,O,null,null
Texas Roadhouse,TXRH,나스닥,서비스,레스토랑,O,null,null
Weight Watcher,WTW,뉴욕,서비스,개인 서비스,O,null,null
Caseys General,CASY,나스닥,서비스,소매(식료잡화),O,null,null
JBG SMITH Properties,JBGS,뉴욕,서비스,부동산 운용,O,null,null
얼반 아위트피터스 사,URBN,나스닥,서비스,소매(의복),O,null,null
Cable One Inc,CABO,뉴욕,서비스,방송과 케이블 티브이,O,null,null
Gagfah,GGFHF,OTC Markets,서비스,부동산 운용,O,null,null
Five Below Inc,FIVE,나스닥,서비스,소매(백화점과 할인점),O,null,null
New York Times,NYT,뉴욕,서비스,인쇄와 출판,O,null,null
ILG,ILG,나스닥,서비스,개인 서비스,O,null,null
Avis,CAR,나스닥,서비스,렌탈과 리스,O,null,null
Equity Commonwealth,EQC,뉴욕,서비스,부동산 운용,O,null,null
라이더 시스템,R,뉴욕,서비스,렌탈과 리스,O,null,null
Cracker Barrel,CBRL,나스닥,서비스,레스토랑,O,null,null
Realogy Holdings,RLGY,뉴욕,서비스,부동산 운용,O,null,null
Churchill Downs,CHDN,나스닥,서비스,여가 활동,O,null,null
Scientific Game,SGMS,나스닥,서비스,카지노와 게임,O,null,null
Penske Autom,PAG,뉴욕,서비스,소매(전문),O,null,null
Dick'S Sporting Goods Inc,DKS,뉴욕,서비스,소매(전문),O,null,null
Cousins Prop,CUZ,뉴욕,서비스,부동산 운용,O,null,null
Planet Fitness Inc,PLNT,뉴욕,서비스,여가 활동,O,null,null
Ollies Bargain Outlet Holdings Inc,OLLI,나스닥,서비스,소매(백화점과 할인점),O,null,null
Weingarten Realty Investors REIT,WRI,뉴욕,서비스,부동산 운용,O,null,null
Michaels,MIK,나스닥,서비스,소매(전문),O,null,null
John Wiley & Sons,JWa,뉴욕,서비스,인쇄와 출판,O,null,null
John Wiley & Sons B,JWb,뉴욕,서비스,인쇄와 출판,O,null,null
Brinks Comp,BCO,뉴욕,서비스,사업 서비스,O,null,null
New York REIT,NYRT,뉴욕,서비스,부동산 운용,O,null,null
Tribune Media Co,TRCO,뉴욕,서비스,방송과 케이블 티브이,O,null,null
Marriott Vac.,VAC,뉴욕,서비스,호텔과 모텔,O,null,null
Boyd Gaming,BYD,뉴욕,서비스,카지노와 게임,O,null,null
Gramercy Property,GPT,뉴욕,서비스,부동산 운용,O,null,null
First Ind Tr,FR,뉴욕,서비스,부동산 운용,O,null,null
Healthcare Realty Trust,HR,뉴욕,서비스,부동산 운용,O,null,null
American Eagle Outfitters,AEO,뉴욕,서비스,소매(의복),O,null,null
Yelp,YELP,뉴욕,서비스,인쇄와 출판,O,null,null
Stamps.com Inc,STMP,나스닥,서비스,소매(카탈로그와 메일 주문),O,null,null
Sunstone Hotel,SHO,뉴욕,서비스,부동산 운용,O,null,null
United States Cellular Corp,USM,뉴욕,서비스,통신 서비스,O,null,null
Red Rock Resorts,RRR,나스닥,서비스,카지노와 게임,O,null,null
워싱턴포스트,GHC,뉴욕,서비스,학교,O,null,null
Liberty Latin America,LILA,나스닥,서비스,통신 서비스,O,null,null
Liberty Latin America C,LILAK,나스닥,서비스,통신 서비스,O,null,null
Unifirst Corp,UNF,뉴욕,서비스,사업 서비스,O,null,null
Healthcare Ser,HCSG,나스닥,서비스,사업 서비스,O,null,null
Aarons,AAN,뉴욕,서비스,렌탈과 리스,O,null,null
Tech Data Corp,TECD,나스닥,서비스,소매(기술제품),O,null,null
Sinclair Broad,SBGI,나스닥,서비스,방송과 케이블 티브이,O,null,null
Trinet Grou,TNET,뉴욕,서비스,사업 서비스,O,null,null
Sabra,SBRA,나스닥,서비스,부동산 운용,O,null,null
AMC Networks A,AMCX,나스닥,서비스,영화,O,null,null
Sprouts Farmers,SFM,나스닥,서비스,소매(식료잡화),O,null,null
Telephone and Data Systems Inc,TDS,뉴욕,서비스,통신 서비스,O,null,null
PS Business,PSB,뉴욕,서비스,부동산 운용,O,null,null
Colony NorthStar,CLNS,뉴욕,서비스,부동산 운용,O,null,null
Manchester United Plc,MANU,뉴욕,서비스,여가 활동,O,null,null
Nexstar,NXST,나스닥,서비스,방송과 케이블 티브이,O,null,null
Carvana,CVNA,뉴욕,서비스,소매(전문),O,null,null
MFA Financial Inc,MFA,뉴욕,서비스,부동산 운용,O,null,null
베드 배스 앤드 비욘드,BBBY,나스닥,서비스,소매(전문),O,null,null
Korn/Ferry Intl,KFY,뉴욕,서비스,사업 서비스,O,null,null
EastGroup Prop,EGP,뉴욕,서비스,부동산 운용,O,null,null
Uniti Group,UNIT,나스닥,서비스,렌탈과 리스,O,null,null
Insperity Inc,NSP,뉴욕,서비스,사업 서비스,O,null,null
Brandywine Realty Trust,BDN,뉴욕,서비스,부동산 운용,O,null,null
Adtalem Education,ATGE,뉴욕,서비스,학교,O,null,null
World Wrestling Entertainment,WWE,뉴욕,서비스,영화,O,null,null
Clean Harbors Inc,CLH,뉴욕,서비스,폐기물 관리 서비스,O,null,null
AMN Healthcare,AMN,뉴욕,서비스,사업 서비스,O,null,null
Tetra Tech,TTEK,나스닥,서비스,폐기물 관리 서비스,O,null,null
Empire State Realty,ESRT,뉴욕,서비스,부동산 운용,O,null,null
DDR Corp,DDR,뉴욕,서비스,부동산 운용,O,null,null
Sotheby's,BID,뉴욕,서비스,소매(전문),O,null,null
Camping World Holdings,CWH,뉴욕,서비스,소매(전문),O,null,null
Kennedy-Wilson,KW,뉴욕,서비스,부동산 운용,O,null,null
Corporate Office Properties,OFC,뉴욕,서비스,부동산 운용,O,null,null
Outfront Media,OUT,뉴욕,서비스,부동산 운용,O,null,null
GATX Corp,GATX,뉴욕,서비스,렌탈과 리스,O,null,null
Colliers International,CIGI,나스닥,서비스,부동산 운용,O,null,null
Laureate Education,LAUR,나스닥,서비스,학교,O,null,null
Blackhawk,HAWK,나스닥,서비스,사업 서비스,O,null,null
PriceSmart,PSMT,나스닥,서비스,소매(전문),O,null,null
Geo Group Inc,GEO,뉴욕,서비스,부동산 운용,O,null,null
Jack In The Box,JACK,나스닥,서비스,레스토랑,O,null,null
Eldorado Resorts LLC,ERI,나스닥,서비스,카지노와 게임,O,null,null
Educat. Rlty Tr,EDR,뉴욕,서비스,부동산 운용,O,null,null
Lithia Motors,LAD,뉴욕,서비스,소매(전문),O,null,null
Urban Edge Properties,UE,뉴욕,서비스,부동산 운용,O,null,null
Tegna,TGNA,뉴욕,서비스,방송과 케이블 티브이,O,null,null
Vonage Holdings,VG,뉴욕,서비스,통신 서비스,O,null,null
Buffalo Wild Wings Inc,BWLD,나스닥,서비스,레스토랑,O,null,null
Groupon Inc,GRPN,나스닥,서비스,소매(카탈로그와 메일 주문),O,null,null
National Vision,EYE,나스닥,서비스,소매(전문),O,null,null
Global Tel&,GTT,뉴욕,서비스,통신 서비스,O,null,null
Meredith Corp,MDP,뉴욕,서비스,인쇄와 출판,O,null,null
Murphy USA Inc,MUSA,뉴욕,서비스,소매(전문),O,null,null
Pebblebr. Hotel,PEB,뉴욕,서비스,부동산 운용,O,null,null
Piedmont Offic A,PDM,뉴욕,서비스,부동산 운용,O,null,null
Corecivic Inc,CXW,뉴욕,서비스,사업 서비스,O,null,null
Penn National Gaming Inc,PENN,나스닥,서비스,카지노와 게임,O,null,null
Stag Industrial,STAG,뉴욕,서비스,부동산 운용,O,null,null
Newmark Group,NMRK,나스닥,서비스,부동산 운용,O,null,null
Signet Jewelers,SIG,뉴욕,서비스,소매(전문),O,null,null
Childrens Place,PLCE,나스닥,서비스,소매(의복),O,null,null
Dillards,DDS,뉴욕,서비스,소매(백화점과 할인점),O,null,null
Builders FrstSo,BLDR,나스닥,서비스,소매(주택개조),O,null,null
Chegg Inc,CHGG,뉴욕,서비스,학교,O,null,null
Hudson,HUD,뉴욕,서비스,소매(전문),O,null,null
Cheesecake Fac.,CAKE,나스닥,서비스,레스토랑,O,null,null
La Quinta Holdings,LQ,뉴욕,서비스,호텔과 모텔,O,null,null
ABM Industries,ABM,뉴욕,서비스,사업 서비스,O,null,null
RMR Group Inc,RMR,나스닥,서비스,부동산 운용,O,null,null
Tanger Factory,SKT,뉴욕,서비스,부동산 운용,O,null,null
Washington REIT,WRE,뉴욕,서비스,부동산 운용,O,null,null
DiamondRock,DRH,뉴욕,서비스,부동산 운용,O,null,null
Despegar.com,DESP,뉴욕,서비스,개인 서비스,O,null,null
Sally Beauty Holdings Inc,SBH,뉴욕,서비스,소매(전문),O,null,null
피트니 보우스,PBI,뉴욕,서비스,사업 서비스,O,null,null
Exponent,EXPO,나스닥,서비스,사업 서비스,O,null,null
Stitch Fix,SFIX,나스닥,서비스,소매(카탈로그와 메일 주문),O,null,null
Intrexon Corpn,XON,뉴욕,서비스,사업 서비스,O,null,null
Alexanders Inc,ALX,뉴욕,서비스,부동산 운용,O,null,null
RH,RH,뉴욕,서비스,소매(전문),O,null,null
Cogent Comm,CCOI,나스닥,서비스,통신 서비스,O,null,null
Intl Spe,ISCA,나스닥,서비스,여가 활동,O,null,null
Papa John's,PZZA,나스닥,서비스,레스토랑,O,null,null
Brady Corp,BRC,뉴욕,서비스,보안 시스템과 서비스,O,null,null
ExlService Hldg,EXLS,나스닥,서비스,사업 서비스,O,null,null
Covanta Hldg,CVA,뉴욕,서비스,폐기물 관리 서비스,O,null,null
HFF Inc,HF,뉴욕,서비스,부동산 운용,O,null,null
Arcos Dorados Holdings Inc,ARCO,뉴욕,서비스,레스토랑,O,null,null
Time Inc,TIME,뉴욕,서비스,인쇄와 출판,O,null,null
Quality Care Properties,QCP,뉴욕,서비스,부동산 운용,O,null,null
Redfin,RDFN,나스닥,서비스,개인 서비스,O,null,null
Prestige,PBH,뉴욕,서비스,소매(약품),O,null,null
FTI Consulting,FCN,뉴욕,서비스,사업 서비스,O,null,null
Herc Holdings,HRI,뉴욕,서비스,렌탈과 리스,O,null,null
DSW Inc,DSW,뉴욕,서비스,소매(의복),O,null,null
Big Lots Inc,BIG,뉴욕,서비스,소매(전문),O,null,null
Clear Channel Outdoor Holdings Inc,CCO,뉴욕,서비스,광고,O,null,null
Rite Aid Corp,RAD,뉴욕,서비스,소매(약품),O,null,null
Shenandoah Tel,SHEN,나스닥,서비스,통신 서비스,O,null,null
WageWorks,WAGE,뉴욕,서비스,사업 서비스,O,null,null
MSG Networks Inc,MSGN,뉴욕,서비스,영화,O,null,null
Pinnacle Enter,PNK,나스닥,서비스,카지노와 게임,O,null,null
AMC Entertainment,AMC,뉴욕,서비스,영화,O,null,null
Dave & Buster's Entertainment,PLAY,나스닥,서비스,레스토랑,O,null,null
Guess? Inc,GES,뉴욕,서비스,소매(의복),O,null,null
Monro Muffler,MNRO,나스닥,서비스,사업 서비스,O,null,null
PRA Group Inc,PRAA,나스닥,서비스,사업 서비스,O,null,null
8x8 Inc,EGHT,뉴욕,서비스,통신 서비스,O,null,null
Chesapeake Lod.,CHSP,뉴욕,서비스,부동산 운용,O,null,null
Brinker International Inc,EAT,뉴욕,서비스,레스토랑,O,null,null
TiVo Inc,TIVO,나스닥,서비스,방송과 케이블 티브이,O,null,null
Alexander & Baldwin Inc,ALEX,뉴욕,서비스,부동산 운용,O,null,null
Hertz Global Holdings,HTZ,뉴욕,서비스,렌탈과 리스,O,null,null
Shutterstock,SSTK,뉴욕,서비스,영화,O,null,null
Rush Enterprises,RUSHB,나스닥,서비스,소매(전문),O,null,null
Rush A,RUSHA,나스닥,서비스,소매(전문),O,null,null
애버크롬비 & 피치,ANF,뉴욕,서비스,소매(의복),O,null,null
Bluegreen Vacations,BXG,뉴욕,서비스,호텔과 모텔,O,null,null
Aircastle Ltd,AYR,뉴욕,서비스,렌탈과 리스,O,null,null
Party City Holdco Inc,PRTY,뉴욕,서비스,소매(전문),O,null,null
Mack-Cali Realty Corp,CLI,뉴욕,서비스,부동산 운용,O,null,null
LTC Properties,LTC,뉴욕,서비스,부동산 운용,O,null,null
Shake Shack Inc,SHAK,뉴욕,서비스,레스토랑,O,null,null
Agree Realty,ADC,뉴욕,서비스,부동산 운용,O,null,null
Caleres,CAL,뉴욕,서비스,소매(의복),O,null,null
게임스탑,GME,뉴욕,서비스,소매(기술제품),O,null,null
Emerald Expositions,EEX,뉴욕,서비스,사업 서비스,O,null,null
Four Corners Property Trust Inc,FCPT,뉴욕,서비스,부동산 운용,O,null,null
Wingstop Inc,WING,나스닥,서비스,레스토랑,O,null,null
Marcus & Millichap,MMI,뉴욕,서비스,부동산 운용,O,null,null
Asbury Autom,ABG,뉴욕,서비스,소매(전문),O,null,null
Belmond,BEL,뉴욕,서비스,호텔과 모텔,O,null,null
Multi-Color,LABL,나스닥,서비스,인쇄 서비스,O,null,null
Scholastic Corp,SCHL,나스닥,서비스,인쇄와 출판,O,null,null
Industrial Logistics Properties,ILPT,나스닥,서비스,렌탈과 리스,O,null,null
H&E Equipment,HEES,나스닥,서비스,렌탈과 리스,O,null,null
Comscore,SCOR,OTC Markets,서비스,사업 서비스,O,null,null
Group 1 Autom,GPI,뉴욕,서비스,소매(전문),O,null,null
Quad Graphics,QUAD,뉴욕,서비스,인쇄 서비스,O,null,null
Seaworld Entertainment,SEAS,뉴욕,서비스,여가 활동,O,null,null
Entercom Comm,ETM,뉴욕,서비스,방송과 케이블 티브이,O,null,null
Fortress Transport Infrast,FTAI,뉴욕,서비스,렌탈과 리스,O,null,null
M.G.R.C.,MGRC,나스닥,서비스,부동산 운용,O,null,null
Tropicana Entmt Inc,TPCA,OTC Markets,서비스,카지노와 게임,O,null,null
St Joe Comp,JOE,뉴욕,서비스,부동산 운용,O,null,null
Imax,IMAX,뉴욕,서비스,영화,O,null,null
Seritage Growth Properties,SRG,뉴욕,서비스,부동산 운용,O,null,null
Tailored Brands,TLRD,뉴욕,서비스,소매(의복),O,null,null
Washington Prime,WPG,뉴욕,서비스,부동산 운용,O,null,null
WillScot A,WSC,나스닥,서비스,렌탈과 리스,O,null,null
Infrareit Inc,HIFR,뉴욕,서비스,렌탈과 리스,O,null,null
Office Depot,ODP,나스닥,서비스,소매(전문),O,null,null
DineEquity Inc,DIN,뉴욕,서비스,레스토랑,O,null,null
US Ecology,ECOL,나스닥,서비스,폐기물 관리 서비스,O,null,null
Chicos FAS Inc,CHS,뉴욕,서비스,소매(의복),O,null,null
Gray Television Inc,GTN,뉴욕,서비스,방송과 케이블 티브이,O,null,null
Global Net Lease,GNL,뉴욕,서비스,부동산 운용,O,null,null
Gray Television A,GTNa,뉴욕,서비스,방송과 케이블 티브이,O,null,null
Playa Hotels & Resorts,PLYA,나스닥,서비스,호텔과 모텔,O,null,null
