"종목","기호","거래소","부문","산업"
"EVOC Intelligent Tech","2308","홍콩","테크놀로지","컴퓨터 하드웨어"
"Pentamaster Intl.","1665","홍콩","테크놀로지","전자 장비와 제어기"
"Goldpac Group Ltd","3315","홍콩","테크놀로지","컴퓨터 서비스"
"Beijing Beida Jade Bird Universal","8095","홍콩","테크놀로지","소프트웨어와 프로그래밍"
"Huabang Financial","3638","홍콩","테크놀로지","반도체"
"Pizu","8053","홍콩","테크놀로지","소프트웨어와 프로그래밍"
"Digital Hollywood","2022","홍콩","테크놀로지","컴퓨터 서비스"
"Mega Medical Technology","0876","홍콩","테크놀로지","전자 장비와 제어기"
"Cowell E Holdings Inc","1415","홍콩","테크놀로지","과학과 기술 장비"
"Plover Bay Tech","1523","홍콩","테크놀로지","통신 장비"
"Leoch Intl Tech","0842","홍콩","테크놀로지","전자 장비와 제어기"
