"종목","기호","거래소","부문","산업"
"Chiyoda Ute","5387","도쿄","자본재","건설 – 원자재"
"CE Management Integrated Lab","6171","도쿄","자본재","건설 서비스"
"Shinpo","5903","도쿄","자본재","다종 자본재"
"Otake","7434","도쿄","자본재","다종 자본재"
"YKT","2693","도쿄","자본재","다종 자본재"
"Marubeni Construction Material","9763","도쿄","자본재","건설 – 용품과 비품"
"Kanematsu NNK Corp","7961","도쿄","자본재","건설 서비스"
"Taiyo Koki","6164","도쿄","자본재","다종 자본재"
"Airtech Japan Ltd","6291","도쿄","자본재","다종 자본재"
"Fulltech","6546","도쿄","자본재","건설 서비스"
"Chodai","9624","도쿄","자본재","건설 서비스"
"Takadakiko Steel Constr","5923","도쿄","자본재","건설 서비스"
"e’grand","3294","도쿄","자본재","건설 서비스"
"Tenox","1905","도쿄","자본재","건설 서비스"
"Mipox","5381","도쿄","자본재","건설 – 용품과 비품"
"SeedHeiwa","1739","도쿄","자본재","건설 서비스"
"Tomita","8147","도쿄","자본재","다종 자본재"
"A-One Seimitsu","6156","도쿄","자본재","다종 자본재"
"Sanyo Industries","5958","도쿄","자본재","건설 – 용품과 비품"
"Kitazawa Sangyo","9930","도쿄","자본재","다종 자본재"
"Altech Co Ltd","9972","도쿄","자본재","다종 자본재"
"Sata Construction","1826","도쿄","자본재","건설 서비스"
"Wesco","6091","도쿄","자본재","건설 서비스"
"Azuma House","3293","도쿄","자본재","건설 서비스"
"Nippon Gear","6356","도쿄","자본재","다종 자본재"
"Osaka Kohki","3173","도쿄","자본재","다종 자본재"
"NFK","6494","도쿄","자본재","다종 자본재"
"Sumiken Mitsui Road","1776","도쿄","자본재","건설 서비스"
"MK Seiko","5906","도쿄","자본재","다종 자본재"
"Watanabe Sato","1807","도쿄","자본재","건설 서비스"
"Kodensha","1948","도쿄","자본재","건설 서비스"
"Kogi Corp","5603","도쿄","자본재","다종 자본재"
"Sanso Electric","6518","도쿄","자본재","다종 자본재"
"Mutual","2773","도쿄","자본재","다종 자본재"
"Yamada","6392","도쿄","자본재","다종 자본재"
"Joban Kaihatsu","1782","도쿄","자본재","건설 서비스"
"Daisan","4750","도쿄","자본재","건설 서비스"
"Nankai Plywood","7887","도쿄","자본재","건설 – 용품과 비품"
"Ruden","1400","도쿄","자본재","건설 서비스"
"Mbs","1401","도쿄","자본재","건설 서비스"
"Hanshin Diesel Works","6018","도쿄","자본재","다종 자본재"
"FCM","5758","도쿄","자본재","건설 – 용품과 비품"
"Mikikogyo","1718","도쿄","자본재","건설 서비스"
"Dijet Industrial","6138","도쿄","자본재","다종 자본재"
"Tokyo Board Industries","7815","도쿄","자본재","건설 – 용품과 비품"
"Sugita Ace","7635","도쿄","자본재","건설 – 용품과 비품"
"Sonecrp","1768","도쿄","자본재","건설 서비스"
"Kikusui Chemical Industries","7953","도쿄","자본재","건설 – 용품과 비품"
"Sysken","1933","도쿄","자본재","건설 서비스"
"STrust Co Ltd","3280","도쿄","자본재","건설 서비스"
"Agratio Urban Design","3467","도쿄","자본재","건설 서비스"
"Takasho","7590","도쿄","자본재","건설 – 용품과 비품"
"Hamai","6131","도쿄","자본재","다종 자본재"
"Sanno","3441","도쿄","자본재","다종 자본재"
"Takada","1966","도쿄","자본재","건설 서비스"
"Nagaoka International","6239","도쿄","자본재","다종 자본재"
"Dualtap","3469","도쿄","자본재","건설 서비스"
"Hokushin Co Ltd","7897","도쿄","자본재","건설 – 용품과 비품"
"Koken Boring Machine","6297","도쿄","자본재","다종 자본재"
"Fit","1436","도쿄","자본재","건설 서비스"
"Sanshin","1984","도쿄","자본재","건설 서비스"
"Tsuchiya","1840","도쿄","자본재","건설 서비스"
"Oi Electric","6822","도쿄","자본재","건설 서비스"
"NC Holdings","6236","도쿄","자본재","다종 자본재"
"Tokyo Kikai Seisakusho","6335","도쿄","자본재","다종 자본재"
"Super Tool","5990","도쿄","자본재","다종 자본재"
"Kaji Tech","6391","도쿄","자본재","다종 자본재"
"Daiken","5900","도쿄","자본재","건설 – 용품과 비품"
"Almetax Manufacturing","5928","도쿄","자본재","건설 – 용품과 비품"
"Nippon Crucible","5355","도쿄","자본재","건설 – 용품과 비품"
"Nasu Denki Tekko","5922","도쿄","자본재","건설 – 용품과 비품"
"Wood Friends","8886","도쿄","자본재","건설 서비스"
"Japan Living Service","8854","도쿄","자본재","건설 서비스"
